id,franchID,franchName,wins,losses,R,AB,salary_mean,salary_sum
1981,PIT,Pittsburgh Pirates,46,56,407,3576,NA,NA
1981,SDP,San Diego Padres,41,69,382,3757,NA,NA
1981,SEA,Seattle Mariners,44,65,426,3780,NA,NA
1981,SFG,San Francisco Giants,56,55,427,3766,NA,NA
1981,STL,St. Louis Cardinals,59,43,464,3537,NA,NA
1981,TEX,Texas Rangers,57,48,452,3581,NA,NA
1981,TOR,Toronto Blue Jays,37,69,329,3521,NA,NA
1981,WSN,Washington Nationals,60,48,443,3591,NA,NA
1982,ANA,Los Angeles Angels of Anaheim,93,69,814,5532,NA,NA
1982,ATL,Atlanta Braves,89,73,739,5507,NA,NA
1982,BAL,Baltimore Orioles,94,68,774,5557,NA,NA
1982,BOS,Boston Red Sox,89,73,753,5596,NA,NA
1982,CHC,Chicago Cubs,73,89,676,5531,NA,NA
1982,CHW,Chicago White Sox,87,75,786,5575,NA,NA
1982,CIN,Cincinnati Reds,61,101,545,5479,NA,NA
1982,CLE,Cleveland Indians,78,84,683,5559,NA,NA
1982,DET,Detroit Tigers,83,79,729,5590,NA,NA
1982,HOU,Houston Astros,77,85,569,5440,NA,NA
1982,KCR,Kansas City Royals,90,72,784,5629,NA,NA
1982,LAD,Los Angeles Dodgers,88,74,691,5642,NA,NA
1982,MIL,Milwaukee Brewers,95,67,891,5733,NA,NA
1982,MIN,Minnesota Twins,60,102,657,5544,NA,NA
1982,NYM,New York Mets,65,97,609,5510,NA,NA
1982,NYY,New York Yankees,79,83,709,5526,NA,NA
1982,OAK,Oakland Athletics,68,94,691,5448,NA,NA
1982,PHI,Philadelphia Phillies,89,73,664,5454,NA,NA
1982,PIT,Pittsburgh Pirates,84,78,724,5614,NA,NA
1982,SDP,San Diego Padres,81,81,675,5575,NA,NA
1982,SEA,Seattle Mariners,76,86,651,5626,NA,NA
1982,SFG,San Francisco Giants,87,75,673,5499,NA,NA
1982,STL,St. Louis Cardinals,92,70,685,5455,NA,NA
1982,TEX,Texas Rangers,64,98,590,5445,NA,NA
1982,TOR,Toronto Blue Jays,78,84,651,5526,NA,NA
1982,WSN,Washington Nationals,86,76,697,5557,NA,NA
1983,ANA,Los Angeles Angels of Anaheim,70,92,722,5640,NA,NA
1983,ATL,Atlanta Braves,88,74,746,5472,NA,NA
1983,BAL,Baltimore Orioles,98,64,799,5546,NA,NA
1983,BOS,Boston Red Sox,78,84,724,5590,NA,NA
1983,CHC,Chicago Cubs,71,91,701,5512,NA,NA
1983,CHW,Chicago White Sox,99,63,800,5484,NA,NA
1983,CIN,Cincinnati Reds,74,88,623,5333,NA,NA
1983,CLE,Cleveland Indians,70,92,704,5476,NA,NA
1983,DET,Detroit Tigers,92,70,789,5592,NA,NA
1983,HOU,Houston Astros,85,77,643,5502,NA,NA
1983,KCR,Kansas City Royals,79,83,696,5598,NA,NA
1983,LAD,Los Angeles Dodgers,91,71,654,5440,NA,NA
1983,MIL,Milwaukee Brewers,87,75,764,5620,NA,NA
1983,MIN,Minnesota Twins,70,92,709,5601,NA,NA
1983,NYM,New York Mets,68,94,575,5444,NA,NA
1983,NYY,New York Yankees,91,71,770,5631,NA,NA
1983,OAK,Oakland Athletics,74,88,708,5516,NA,NA
1983,PHI,Philadelphia Phillies,90,72,696,5426,NA,NA
1983,PIT,Pittsburgh Pirates,84,78,659,5531,NA,NA
1983,SDP,San Diego Padres,81,81,653,5527,NA,NA
1983,SEA,Seattle Mariners,60,102,558,5336,NA,NA
1983,SFG,San Francisco Giants,79,83,687,5369,NA,NA
1983,STL,St. Louis Cardinals,79,83,679,5550,NA,NA
1983,TEX,Texas Rangers,77,85,639,5610,NA,NA
1983,TOR,Toronto Blue Jays,89,73,795,5581,NA,NA
1983,WSN,Washington Nationals,82,80,677,5611,NA,NA
1984,ANA,Los Angeles Angels of Anaheim,81,81,696,5470,NA,NA
1984,ATL,Atlanta Braves,80,82,632,5422,NA,NA
1984,BAL,Baltimore Orioles,85,77,681,5456,NA,NA
1984,BOS,Boston Red Sox,86,76,810,5648,NA,NA
1984,CHC,Chicago Cubs,96,65,762,5437,NA,NA
1984,CHW,Chicago White Sox,74,88,679,5513,NA,NA
1984,CIN,Cincinnati Reds,70,92,627,5498,NA,NA
1984,CLE,Cleveland Indians,75,87,761,5643,NA,NA
1984,DET,Detroit Tigers,104,58,829,5644,NA,NA
1984,HOU,Houston Astros,80,82,693,5548,NA,NA
1984,KCR,Kansas City Royals,84,78,673,5543,NA,NA
1984,LAD,Los Angeles Dodgers,79,83,580,5399,NA,NA
1984,MIL,Milwaukee Brewers,67,94,641,5511,NA,NA
1984,MIN,Minnesota Twins,81,81,673,5562,NA,NA
1984,NYM,New York Mets,90,72,652,5438,NA,NA
1984,NYY,New York Yankees,87,75,758,5661,NA,NA
1984,OAK,Oakland Athletics,77,85,738,5457,NA,NA
1984,PHI,Philadelphia Phillies,81,81,720,5614,NA,NA
1984,PIT,Pittsburgh Pirates,75,87,615,5537,NA,NA
1984,SDP,San Diego Padres,92,70,686,5504,NA,NA
1984,SEA,Seattle Mariners,74,88,682,5546,NA,NA
1984,SFG,San Francisco Giants,66,96,682,5650,NA,NA
1984,STL,St. Louis Cardinals,84,78,652,5433,NA,NA
1984,TEX,Texas Rangers,69,92,656,5569,NA,NA
1984,TOR,Toronto Blue Jays,89,73,750,5687,NA,NA
1984,WSN,Washington Nationals,78,83,593,5439,NA,NA
1985,ANA,Los Angeles Angels of Anaheim,90,72,732,5442,515281.9285714286,14427894
1985,ATL,Atlanta Braves,66,96,632,5526,673045.4545454546,14807000
1985,BAL,Baltimore Orioles,83,78,818,5517,525486.9090909091,11560712
1985,BOS,Boston Red Sox,81,81,800,5720,435902.4,10897560
1985,CHC,Chicago Cubs,77,84,686,5492,577405.3181818182,12702917
1985,CHW,Chicago White Sox,85,77,736,5470,468865.61904761905,9846178
1985,CIN,Cincinnati Reds,89,72,677,5431,379996.2272727273,8359917
1985,CLE,Cleveland Indians,60,102,729,5527,327583.3,6551666
1985,DET,Detroit Tigers,84,77,729,5575,517407.15,10348143
1985,HOU,Houston Astros,83,79,706,5582,499652.55,9993051
1985,KCR,Kansas City Royals,91,71,687,5500,423689.95454545453,9321179
1985,LAD,Los Angeles Dodgers,95,67,682,5502,476865.95652173914,10967917
1985,MIL,Milwaukee Brewers,71,90,690,5568,593900.3684210526,11284107
1985,MIN,Minnesota Twins,77,85,705,5509,303411.63157894736,5764821
1985,NYM,New York Mets,98,64,695,5549,515941.04761904763,10834762
1985,NYY,New York Yankees,97,64,839,5458,711910.2,14238204
1985,OAK,Oakland Athletics,77,85,757,5581,431362.1904761905,9058606
1985,PHI,Philadelphia Phillies,75,87,667,5477,532892.947368421,10124966
1985,PIT,Pittsburgh Pirates,57,104,568,5436,485657.8947368421,9227500
1985,SDP,San Diego Padres,83,79,650,5507,501662.86363636365,11036583
1985,SEA,Seattle Mariners,74,88,719,5521,256277.77777777778,4613000
1985,SFG,San Francisco Giants,62,100,556,5420,411085.7,8221714
1985,STL,St. Louis Cardinals,101,61,747,5467,472683.32,11817083
1985,TEX,Texas Rangers,62,99,617,5361,383825,7676500
1985,TOR,Toronto Blue Jays,99,62,759,5508,440627.5,8812550
1985,WSN,Washington Nationals,84,77,633,5429,473508.3,9470166
1986,ANA,Los Angeles Angels of Anaheim,92,70,786,5433,497491.6551724138,14427258
1986,ATL,Atlanta Braves,72,89,615,5384,589751.2413793104,17102786
1986,BAL,Baltimore Orioles,73,89,708,5524,448319.2413793103,13001258
1986,BOS,Boston Red Sox,95,66,794,5498,496628.9310344828,14402239
1986,CHC,Chicago Cubs,70,90,680,5499,555102.0967741936,17208165
1986,CHW,Chicago White Sox,72,90,644,5406,336090.93548387097,10418819
1986,CIN,Cincinnati Reds,86,76,732,5536,396879.6,11906388
1986,CLE,Cleveland Indians,84,78,831,5702,251919.35483870967,7809500
1986,DET,Detroit Tigers,87,75,798,5512,456878.2962962963,12335714
1986,HOU,Houston Astros,96,66,654,5441,411386.5,9873276
1986,KCR,Kansas City Royals,76,86,654,5561,465846.35714285716,13043698
1986,LAD,Los Angeles Dodgers,73,89,638,5471,466055.5,14913776
1986,MIL,Milwaukee Brewers,77,84,667,5461,355130.0714285714,9943642
1986,MIN,Minnesota Twins,71,91,741,5531,397643.95454545453,8748167
1986,NYM,New York Mets,108,54,783,5558,549775.5,15393714
1986,NYY,New York Yankees,90,72,797,5570,660509.0357142857,18494253
1986,OAK,Oakland Athletics,76,86,731,5435,315465.1935483871,9779421
1986,PHI,Philadelphia Phillies,86,75,739,5483,373876.32258064515,11590166
1986,PIT,Pittsburgh Pirates,64,98,663,5456,373913.7931034483,10843500
1986,SDP,San Diego Padres,74,88,656,5515,455227.72,11380693
1986,SEA,Seattle Mariners,67,95,718,5498,229165.73076923078,5958309
1986,SFG,San Francisco Giants,83,79,698,5501,319535.71428571426,8947000
1986,STL,St. Louis Cardinals,79,82,601,5378,365741.1111111111,9875010
1986,TEX,Texas Rangers,87,75,771,5529,259350.73076923078,6743119
1986,TOR,Toronto Blue Jays,86,76,809,5716,467075.81481481483,12611047
1986,WSN,Washington Nationals,78,83,637,5508,346987.5,11103600
1987,ANA,Los Angeles Angels of Anaheim,75,87,770,5570,475685.14814814815,12843499
1987,ATL,Atlanta Braves,69,92,747,5428,517017.5,16544560
1987,BAL,Baltimore Orioles,67,95,729,5576,463342.43333333335,13900273
1987,BOS,Boston Red Sox,78,84,842,5586,676277.8,10144167
1987,CHC,Chicago Cubs,76,85,720,5583,550307.6538461539,14307999
1987,CHW,Chicago White Sox,77,85,748,5538,443410.125,10641843
1987,CIN,Cincinnati Reds,84,78,783,5560,356980.76923076925,9281500
1987,CLE,Cleveland Indians,61,101,742,5606,304062.5,8513750
1987,DET,Detroit Tigers,98,64,896,5649,527081.7826086957,12122881
1987,HOU,Houston Astros,76,86,648,5485,450298.96428571426,12608371
1987,KCR,Kansas City Royals,83,79,715,5499,438076.14814814815,11828056
1987,LAD,Los Angeles Dodgers,73,89,635,5517,488407.25,13675403
1987,MIL,Milwaukee Brewers,91,71,862,5625,260472.2857142857,7293224
1987,MIN,Minnesota Twins,85,77,786,5441,710833.3333333334,6397500
1987,NYM,New York Mets,92,70,823,5601,553868.56,13846714
1987,NYY,New York Yankees,89,73,788,5511,488563.2571428571,17099714
1987,OAK,Oakland Athletics,81,81,806,5511,449263.03846153844,11680839
1987,PHI,Philadelphia Phillies,80,82,702,5475,479759.7083333333,11514233
1987,PIT,Pittsburgh Pirates,80,82,723,5536,306080,7652000
1987,SDP,San Diego Padres,65,97,668,5456,409844.2962962963,11065796
1987,SEA,Seattle Mariners,78,84,760,5508,251500,2263500
1987,SFG,San Francisco Giants,90,72,783,5608,316956.52173913043,7290000
1987,STL,St. Louis Cardinals,95,67,798,5500,379290.32258064515,11758000
1987,TEX,Texas Rangers,75,87,823,5564,22e4,880000
1987,TOR,Toronto Blue Jays,96,66,845,5635,455630.47826086957,10479501
1987,WSN,Washington Nationals,91,71,741,5527,289252.1666666667,6942052
1988,ANA,Los Angeles Angels of Anaheim,75,87,714,5582,426692.4285714286,11947388
1988,ATL,Atlanta Braves,54,106,555,5440,438902.5517241379,12728174
1988,BAL,Baltimore Orioles,54,107,550,5358,501187.962962963,13532075
1988,BOS,Boston Red Sox,89,73,813,5545,579003.8333333334,13896092
1988,CHC,Chicago Cubs,77,85,660,5675,524767.92,13119198
1988,CHW,Chicago White Sox,71,90,631,5449,266250,6390000
1988,CIN,Cincinnati Reds,87,74,641,5426,355536.36,8888409
1988,CLE,Cleveland Indians,78,84,666,5505,406204.54545454547,8936500
1988,DET,Detroit Tigers,88,74,703,5433,559546.5652173914,12869571
1988,HOU,Houston Astros,82,80,617,5494,472544.8846153846,12286167
1988,KCR,Kansas City Royals,84,77,704,5469,559867.7692307692,14556562
1988,LAD,Los Angeles Dodgers,94,67,628,5431,561683.8333333334,16850515
1988,MIL,Milwaukee Brewers,87,75,682,5488,381909.0909090909,8402000
1988,MIN,Minnesota Twins,91,71,759,5510,541855.0434782609,12462666
1988,NYM,New York Mets,100,60,703,5408,610772.56,15269314
1988,NYY,New York Yankees,85,76,772,5592,648038.4,19441152
1988,OAK,Oakland Athletics,104,58,800,5602,421304.347826087,9690000
1988,PHI,Philadelphia Phillies,65,96,597,5403,532230.7692307692,13838000
1988,PIT,Pittsburgh Pirates,85,75,651,5379,222166.66666666666,5998500
1988,SDP,San Diego Padres,83,78,594,5366,354111.18518518517,9561002
1988,SEA,Seattle Mariners,68,93,664,5436,282401.92307692306,7342450
1988,SFG,San Francisco Giants,83,79,670,5450,495200,12380000
1988,STL,St. Louis Cardinals,76,86,578,5518,477037.037037037,12880000
1988,TEX,Texas Rangers,70,91,637,5479,242824.13636363635,5342131
1988,TOR,Toronto Blue Jays,87,75,763,5557,470816.3461538461,12241225
1988,WSN,Washington Nationals,81,81,628,5573,384133.32,9603333
1989,ANA,Los Angeles Angels of Anaheim,91,71,669,5545,580685.8846153846,15097833
1989,ATL,Atlanta Braves,63,97,584,5463,370411.13333333336,11112334
1989,BAL,Baltimore Orioles,87,75,708,5440,318275.6538461539,8275167
1989,BOS,Boston Red Sox,83,79,774,5666,672374.9230769231,17481748
1989,CHC,Chicago Cubs,93,69,702,5513,444500,10668000
1989,CHW,Chicago White Sox,69,92,693,5504,290616.4,7265410
1989,CIN,Cincinnati Reds,75,87,632,5520,381793.1034482759,11072000
1989,CLE,Cleveland Indians,73,89,604,5463,336833.3333333333,9094500
1989,DET,Detroit Tigers,59,103,617,5432,582554,15146404
1989,HOU,Houston Astros,86,76,647,5516,556648.1481481482,15029500
1989,KCR,Kansas City Royals,92,70,690,5475,691984,18683568
1989,LAD,Los Angeles Dodgers,77,83,554,5465,679727.8064516129,21071562
1989,MIL,Milwaukee Brewers,81,81,707,5473,384433.3333333333,11533000
1989,MIN,Minnesota Twins,80,82,740,5581,621266.64,15531666
1989,NYM,New York Mets,87,75,683,5489,710181.1071428572,19885071
1989,NYY,New York Yankees,74,87,698,5458,552076.6129032258,17114375
1989,OAK,Oakland Athletics,99,63,712,5416,624522.8,15613070
1989,PHI,Philadelphia Phillies,67,95,629,5447,407846.1538461539,10604000
1989,PIT,Pittsburgh Pirates,74,88,637,5539,439224.1379310345,12737500
1989,SDP,San Diego Padres,89,73,642,5422,525740.7407407408,14195000
1989,SEA,Seattle Mariners,73,89,694,5512,407479.1666666667,9779500
1989,SFG,San Francisco Giants,92,70,699,5469,534386.9285714285,14962834
1989,STL,St. Louis Cardinals,86,76,632,5492,574244.0357142857,16078833
1989,TEX,Texas Rangers,83,79,695,5458,396459.36666666664,11893781
1989,TOR,Toronto Blue Jays,89,73,731,5581,580773.7857142857,16261666
1989,WSN,Washington Nationals,81,81,632,5482,493121.03571428574,13807389
1990,ANA,Los Angeles Angels of Anaheim,80,82,690,5570,620571.4285714285,21720000
1990,ATL,Atlanta Braves,65,97,682,5504,454859.40625,14555501
1990,BAL,Baltimore Orioles,76,85,669,5410,261623.8918918919,9680084
1990,BOS,Boston Red Sox,88,74,699,5516,642447.90625,20558333
1990,CHC,Chicago Cubs,77,85,690,5600,439483.87096774194,13624000
1990,CHW,Chicago White Sox,94,68,682,5402,306177.4193548387,9491500
1990,CIN,Cincinnati Reds,91,71,693,5525,422647.0588235294,14370000
1990,CLE,Cleveland Indians,77,85,732,5485,439e3,14487000
1990,DET,Detroit Tigers,79,83,750,5479,533128.4242424242,17593238
1990,HOU,Houston Astros,75,87,573,5379,591290.3225806452,18330000
1990,KCR,Kansas City Royals,75,86,707,5488,667459.5428571429,23361084
1990,LAD,Los Angeles Dodgers,86,76,728,5491,609105.8285714285,21318704
1990,MIL,Milwaukee Brewers,74,88,732,5503,532950.4594594594,19719167
1990,MIN,Minnesota Twins,74,88,666,5499,405611.1111111111,14602000
1990,NYM,New York Mets,91,71,775,5504,678838.5625,21722834
1990,NYY,New York Yankees,67,95,603,5483,633706.6060606061,20912318
1990,OAK,Oakland Athletics,103,59,733,5433,584926.5,19887501
1990,PHI,Philadelphia Phillies,77,85,646,5535,439122.23333333334,13173667
1990,PIT,Pittsburgh Pirates,95,67,733,5388,432111.1111111111,15556000
1990,SDP,San Diego Padres,75,87,673,5554,549635.4375,17588334
1990,SEA,Seattle Mariners,77,85,640,5474,369225.5,12553667
1990,SFG,San Francisco Giants,85,77,719,5573,568686.2647058824,19335333
1990,STL,St. Louis Cardinals,70,92,599,5462,586380.9714285714,20523334
1990,TEX,Texas Rangers,83,79,676,5469,402010.0540540541,14874372
1990,TOR,Toronto Blue Jays,86,76,767,5589,657660.5185185185,17756834
1990,WSN,Washington Nationals,85,77,662,5453,535044.7741935484,16586388
1991,ANA,Los Angeles Angels of Anaheim,81,81,653,5470,1066451.6451612904,33060001
1991,ATL,Atlanta Braves,94,68,749,5456,736140,18403500
1991,BAL,Baltimore Orioles,67,95,686,5604,565129.0322580645,17519000
1991,BOS,Boston Red Sox,84,78,731,5530,1172250,35167500
1991,CHC,Chicago Cubs,77,83,695,5522,927026.68,23175667
1991,CHW,Chicago White Sox,87,75,758,5594,604273.8214285715,16919667
1991,CIN,Cincinnati Reds,74,88,689,5501,1011743.5769230769,26305333
1991,CLE,Cleveland Indians,57,105,576,5470,587833.3333333334,17635000
1991,DET,Detroit Tigers,84,78,817,5547,953533.32,23838333
1991,HOU,Houston Astros,65,97,605,5504,514100,12852500
1991,KCR,Kansas City Royals,82,80,727,5584,1253325.4285714286,26319834
1991,LAD,Los Angeles Dodgers,93,69,665,5408,1093022.1333333333,32790664
1991,MIL,Milwaukee Brewers,83,79,799,5611,1005021.7391304348,23115500
1991,MIN,Minnesota Twins,95,67,776,5556,973409.7083333334,23361833
1991,NYM,New York Mets,77,84,640,5359,1253461.576923077,32590001
1991,NYY,New York Yankees,71,91,674,5541,976577.4285714285,27344168
1991,OAK,Oakland Athletics,84,78,760,5410,1423044.8846153845,36999167
1991,PHI,Philadelphia Phillies,78,84,629,5521,749577.7333333333,22487332
1991,PIT,Pittsburgh Pirates,98,64,768,5449,875358.0370370371,23634667
1991,SDP,San Diego Padres,84,78,636,5408,738333.3666666667,22150001
1991,SEA,Seattle Mariners,83,79,702,5494,603532.0384615385,15691833
1991,SFG,San Francisco Giants,75,87,649,5463,1191064.076923077,30967666
1991,STL,St. Louis Cardinals,84,78,651,5362,753793.1379310344,21860001
1991,TEX,Texas Rangers,85,77,829,5703,867833.3333333334,18224500
1991,TOR,Toronto Blue Jays,91,71,684,5489,796096.68,19902417
1991,WSN,Washington Nationals,71,90,579,5412,631313.7058823529,10732333
1992,ANA,Los Angeles Angels of Anaheim,72,90,579,5364,1158311.1333333333,34749334
1992,ATL,Atlanta Braves,98,64,682,5480,1116946.2258064516,34625333
1992,BAL,Baltimore Orioles,89,73,705,5485,720626.2727272727,23780667
1992,BOS,Boston Red Sox,73,89,599,5461,1406793.0322580645,43610584
1992,CHC,Chicago Cubs,78,84,593,5590,1065345.9285714286,29829686
1992,CHW,Chicago White Sox,86,76,738,5498,1005361.1,30160833
1992,CIN,Cincinnati Reds,90,72,660,5460,1330796.2592592593,35931499
1992,CLE,Cleveland Indians,76,86,674,5620,267801.2571428571,9373044
1992,DET,Detroit Tigers,75,87,791,5515,975815.5,27322834
1992,HOU,Houston Astros,81,81,608,5480,513583.3333333333,15407500
1992,KCR,Kansas City Royals,72,90,610,5501,1210494.0714285714,33893834
1992,LAD,Los Angeles Dodgers,63,99,548,5368,1544419.5172413792,44788166
1992,MIL,Milwaukee Brewers,92,70,740,5504,1148654.3333333333,31013667
1992,MIN,Minnesota Twins,90,72,747,5582,1000994.0714285715,28027834
1992,NYM,New York Mets,72,90,599,5340,1715461.6153846155,44602002
1992,NYY,New York Yankees,76,86,733,5593,1137676.7878787878,37543334
1992,OAK,Oakland Athletics,96,66,745,5387,1282343.75,41035000
1992,PHI,Philadelphia Phillies,70,92,686,5500,812794.4666666667,24383834
1992,PIT,Pittsburgh Pirates,96,66,693,5527,1212291.6785714286,33944167
1992,SDP,San Diego Padres,82,80,617,5476,959077.3928571428,26854167
1992,SEA,Seattle Mariners,64,98,679,5564,799304.5862068966,23179833
1992,SFG,San Francisco Giants,72,90,574,5456,1326526.72,33163168
1992,STL,St. Louis Cardinals,83,79,631,5594,951166.7586206896,27583836
1992,TEX,Texas Rangers,77,85,682,5537,971876.3548387097,30128167
1992,TOR,Toronto Blue Jays,96,66,780,5536,1244129.611111111,44788666
1992,WSN,Washington Nationals,87,75,648,5477,586012.3703703703,15822334
1993,ANA,Los Angeles Angels of Anaheim,71,91,684,5391,893385.4375,28588334
1993,ATL,Atlanta Braves,104,58,767,5515,1261861.121212121,41641417
1993,BAL,Baltimore Orioles,85,77,786,5508,909265.625,29096500
1993,BOS,Boston Red Sox,80,82,686,5496,1197438.1612903227,37120583
1993,CHC,Chicago Cubs,84,78,738,5627,1230833.3125,39386666
1993,CHW,Chicago White Sox,94,68,776,5483,1280521.4838709678,39696166
1993,CIN,Cincinnati Reds,73,89,722,5517,1359989.878787879,44879666
1993,CLE,Cleveland Indians,76,86,790,5619,464025,18561000
1993,COL,Colorado Rockies,67,95,758,5517,313742.42424242425,10353500
1993,DET,Detroit Tigers,85,77,899,5620,1230650.4838709678,38150165
1993,FLA,Florida Marlins,64,98,581,5475,568545.4411764706,19330545
1993,HOU,Houston Astros,85,77,716,5464,1041741.3793103448,30210500
1993,KCR,Kansas City Royals,84,78,675,5522,1292067.71875,41346167
1993,LAD,Los Angeles Dodgers,81,81,675,5588,1229124.96875,39331999
1993,MIL,Milwaukee Brewers,69,93,733,5525,721419.2121212122,23806834
1993,MIN,Minnesota Twins,71,91,693,5601,855088.8787878788,28217933
1993,NYM,New York Mets,59,103,672,5448,1301455.5666666667,39043667
1993,NYY,New York Yankees,88,74,821,5615,1291663.6363636365,42624900
1993,OAK,Oakland Athletics,68,94,715,5543,1050342.5833333333,37812333
1993,PHI,Philadelphia Phillies,97,65,877,5685,891822.9375,28538334
1993,PIT,Pittsburgh Pirates,75,87,707,5549,752195.9696969697,24822467
1993,SDP,San Diego Padres,61,101,679,5503,750333.3235294118,25511333
1993,SEA,Seattle Mariners,82,80,734,5494,990797.9696969697,32696333
1993,SFG,San Francisco Giants,103,59,808,5557,1130645.1612903227,35050000
1993,STL,St. Louis Cardinals,87,75,758,5551,778911.1333333333,23367334
1993,TEX,Texas Rangers,86,76,835,5510,957288.3947368421,36376959
1993,TOR,Toronto Blue Jays,95,67,847,5579,1432702,47279166
1993,WSN,Washington Nationals,94,68,732,5493,484598.28205128206,18899333
1994,ANA,Los Angeles Angels of Anaheim,47,68,543,3943,786131.8125,25156218
1994,ATL,Atlanta Braves,68,46,542,3861,1646117.1,49383513
1994,BAL,Baltimore Orioles,63,49,589,3856,1253218.3548387096,38849769
1994,BOS,Boston Red Sox,54,61,552,3940,1261969.4666666666,37859084
1994,CHC,Chicago Cubs,49,64,500,3918,1170559.1290322582,36287333
1994,CHW,Chicago White Sox,67,46,633,3942,1306127.8666666667,39183836
1994,CIN,Cincinnati Reds,66,48,609,3999,1321349.4516129033,40961833
1994,CLE,Cleveland Indians,66,47,679,4022,871157.1428571428,30490500
1994,COL,Colorado Rockies,53,64,573,4006,702568.6176470588,23887333
1994,DET,Detroit Tigers,53,62,652,3955,1336983.9032258065,41446501
1994,FLA,Florida Marlins,51,64,468,3926,584675.6756756756,21633000
1994,HOU,Houston Astros,66,49,602,3955,1003818.1818181818,33126000
1994,KCR,Kansas City Royals,64,51,574,3911,1501530.888888889,40541334
1994,LAD,Los Angeles Dodgers,58,56,532,3904,1225806.4838709678,38000001
1994,MIL,Milwaukee Brewers,53,62,547,3978,785500,24350500
1994,MIN,Minnesota Twins,53,60,594,3952,947950,28438500
1994,NYM,New York Mets,55,58,506,3869,998599.4516129033,30956583
1994,NYY,New York Yankees,70,43,670,3986,1576942.551724138,45731334
1994,OAK,Oakland Athletics,51,63,549,3885,1035530.303030303,34172500
1994,PHI,Philadelphia Phillies,54,61,521,3927,987468.75,31599000
1994,PIT,Pittsburgh Pirates,53,61,466,3864,712272.0588235294,24217250
1994,SDP,San Diego Padres,47,70,479,4068,426180.9428571428,14916333
1994,SEA,Seattle Mariners,49,63,569,3883,885712.1212121212,29228500
1994,SFG,San Francisco Giants,55,60,504,3869,1332458.3125,42638666
1994,STL,St. Louis Cardinals,53,61,535,3902,975853.3666666667,29275601
1994,TEX,Texas Rangers,52,62,613,3983,999199.9090909091,32973597
1994,TOR,Toronto Blue Jays,55,60,566,3962,1447788.9333333333,43433668
1994,WSN,Washington Nationals,74,40,585,4000,682071.4285714285,19098000
1995,ANA,Los Angeles Angels of Anaheim,78,67,801,5019,946156.696969697,31223171
1995,ATL,Atlanta Braves,90,54,645,4814,1628808.448275862,47235445
1995,BAL,Baltimore Orioles,71,73,704,4837,1187635.7027027027,43942521
1995,BOS,Boston Red Sox,86,58,791,4997,877176.1621621621,32455518
1995,CHC,Chicago Cubs,73,71,693,4963,922057.3125,29505834
1995,CHW,Chicago White Sox,68,76,755,5060,1341750.9142857143,46961282
1995,CIN,Cincinnati Reds,85,59,747,4903,1268960.8823529412,43144670
1995,CLE,Cleveland Indians,100,44,840,5028,1083938.142857143,37937835
1995,COL,Colorado Rockies,77,67,785,4994,948742.1388888889,34154717
1995,DET,Detroit Tigers,60,84,654,4865,1122550.5454545454,37044168
1995,FLA,Florida Marlins,67,76,673,4886,662588.6756756756,24515781
1995,HOU,Houston Astros,76,68,747,5097,949162.0555555555,34169834
1995,KCR,Kansas City Royals,70,74,629,4903,738320.85,29532834
1995,LAD,Los Angeles Dodgers,78,66,634,4942,1061437.8648648649,39273201
1995,MIL,Milwaukee Brewers,65,79,740,5000,508537.85714285716,17798825
1995,MIN,Minnesota Twins,56,88,703,5005,770015.1515151515,25410500
1995,NYM,New York Mets,69,75,657,4958,674999.8048780488,27674992
1995,NYY,New York Yankees,79,65,749,4947,1437495.6176470588,48874851
1995,OAK,Oakland Athletics,67,77,730,4916,1019979.0540540541,37739225
1995,PHI,Philadelphia Phillies,69,75,615,4950,783485.7692307692,30555945
1995,PIT,Pittsburgh Pirates,58,86,629,4937,556222.5757575758,18355345
1995,SDP,San Diego Padres,70,74,668,4950,851043.0322580645,26382334
1995,SEA,Seattle Mariners,79,66,796,4996,1042323.1714285715,36481311
1995,SFG,San Francisco Giants,67,77,652,4971,934943,36462777
1995,STL,St. Louis Cardinals,62,81,563,4779,976342.1052631579,37101000
1995,TEX,Texas Rangers,74,70,691,4913,1017101.5,34581451
1995,TOR,Toronto Blue Jays,56,88,642,5036,1533030.303030303,50590000
1995,WSN,Washington Nationals,66,78,621,4905,374666.6666666667,12364000
1996,ANA,Los Angeles Angels of Anaheim,70,91,762,5686,776702.7027027027,28738000
1996,ATL,Atlanta Braves,96,66,773,5614,1656616.6666666667,49698500
1996,BAL,Baltimore Orioles,88,74,949,5689,1702822.34375,54490315
1996,BOS,Boston Red Sox,85,77,928,5756,1177597.2222222222,42393500
1996,CHC,Chicago Cubs,76,86,772,5531,1002454.5454545454,33081000
1996,CHW,Chicago White Sox,85,77,898,5644,1612125,45139500
1996,CIN,Cincinnati Reds,81,81,778,5455,1215038.1142857142,42526334
1996,CLE,Cleveland Indians,99,62,952,5681,1551850.322580645,48107360
1996,COL,Colorado Rockies,83,79,961,5590,1296123.322580645,40179823
1996,DET,Detroit Tigers,53,109,783,5530,732437.5,23438000
1996,FLA,Florida Marlins,80,82,688,5498,969453.125,31022500
1996,HOU,Houston Astros,82,80,753,5508,918935.4838709678,28487000
1996,KCR,Kansas City Royals,75,86,746,5542,614583.3333333334,20281250
1996,LAD,Los Angeles Dodgers,90,72,703,5538,1104843.75,35355000
