county,lat,lon,prop_housing,median_income,avg_duration,median_age,same_house,same_county,same_state,car_alone,carpool,public_transit,walked,transit_other,work_at_home,region
Buchanan County,37.275214,-82.007991,21.489604101395614,28088.0,23.693502824858758,43.7,80.0,15.0,1.0,91.0,8.0,0.0,0.0,0.0,1.0,western_virginia
Buchanan County,37.244137,-81.839822,11.891983985007242,35217.0,45.959715639810426,52.4,97.0,2.0,0.0,90.0,9.0,0.0,0.0,1.0,0.0,western_virginia
Buchanan County,37.191523,-81.982739,15.587742033846622,32795.0,25.211267605633804,44.7,94.0,2.0,3.0,91.0,7.0,0.0,1.0,0.0,1.0,western_virginia
Buchanan County,37.131458,-82.111753,14.000000000000002,31800.0,32.99864773495605,47.8,97.0,2.0,0.0,83.0,10.0,1.0,0.0,5.0,1.0,western_virginia
Buckingham County,37.682361,-78.553039,21.935578978403477,40701.0,38.41732729331823,42.3,90.0,5.0,4.0,82.0,16.0,0.0,1.0,1.0,1.0,greater_richmond_area
Buckingham County,37.642917,-78.347884,18.932790224032587,36825.0,42.47948951686418,43.4,93.0,3.0,3.0,86.0,9.0,0.0,1.0,2.0,1.0,greater_richmond_area
Buckingham County,37.506222,-78.42086,20.3943784726005,36716.0,28.291991495393336,40.6,92.0,1.0,7.0,68.0,20.0,2.0,1.0,4.0,6.0,greater_richmond_area
Buckingham County,37.506443,-78.619649,21.920781334780248,38703.0,31.356615177971793,46.3,88.0,10.0,2.0,77.0,15.0,1.0,1.0,3.0,2.0,greater_richmond_area
Campbell County,37.351722,-79.055402,14.160948222083594,57708.0,22.09320091673033,46.4,90.0,3.0,6.0,89.0,8.0,0.0,0.0,0.0,3.0,greater_roanoke_area
Campbell County,37.26244,-79.011218,19.39562410329986,44608.0,24.882191780821916,41.9,95.0,1.0,3.0,88.0,8.0,0.0,0.0,2.0,2.0,greater_roanoke_area
Campbell County,37.325982,-79.160161,17.369034824960554,43733.0,19.660449545671927,42.5,86.0,7.0,7.0,82.0,11.0,0.0,2.0,2.0,3.0,greater_roanoke_area
Campbell County,37.342018,-79.251936,18.451099843140113,54826.0,17.44268077601411,42.8,92.0,3.0,3.0,82.0,11.0,0.0,0.0,3.0,4.0,greater_roanoke_area
Campbell County,37.326251,-79.232091,23.326737283203354,42955.0,17.965207193119625,33.8,77.0,11.0,8.0,85.0,8.0,1.0,0.0,2.0,5.0,greater_roanoke_area
Campbell County,37.319996,-79.269154,15.705368746682286,54631.0,24.669680111265645,43.0,86.0,2.0,9.0,88.0,7.0,0.0,0.0,0.0,4.0,greater_roanoke_area
Campbell County,37.265622,-79.281345,19.204763972458284,64484.0,19.29938605994944,35.9,89.0,1.0,10.0,87.0,10.0,0.0,0.0,3.0,0.0,greater_roanoke_area
Campbell County,37.234945,-79.185467,19.917573136950207,44403.0,25.66627358490566,41.4,91.0,6.0,2.0,85.0,8.0,0.0,1.0,2.0,3.0,greater_roanoke_area
Campbell County,37.155098,-79.29357,21.603927986906708,42159.0,25.842105263157894,43.5,92.0,3.0,5.0,84.0,10.0,0.0,2.0,1.0,3.0,greater_roanoke_area
Campbell County,37.123114,-79.286096,23.118799903218,33064.0,20.189150606709493,45.4,93.0,2.0,6.0,77.0,16.0,0.0,0.0,4.0,3.0,greater_roanoke_area
Campbell County,37.138132,-79.077325,17.939196473491293,41741.0,27.28615863141524,45.8,97.0,1.0,1.0,82.0,11.0,0.0,0.0,2.0,5.0,greater_roanoke_area
Campbell County,37.129607,-78.926361,18.951571618716084,39068.0,33.88565891472868,45.3,93.0,3.0,5.0,78.0,10.0,0.0,2.0,5.0,4.0,greater_richmond_area
Caroline County,38.138009,-77.2901,23.19148129902611,52778.0,29.888433515482696,33.7,87.0,2.0,7.0,69.0,12.0,2.0,4.0,1.0,12.0,greater_richmond_area
Caroline County,37.937788,-77.372316,21.26604823747681,67375.0,40.65126050420168,35.9,90.0,3.0,5.0,86.0,8.0,2.0,1.0,0.0,2.0,greater_richmond_area
Caroline County,37.976392,-77.212698,25.778167470407716,52463.0,45.528169014084504,40.1,76.0,7.0,12.0,77.0,16.0,1.0,0.0,2.0,3.0,greater_richmond_area
Caroline County,38.021014,-77.346146,21.617938289218714,46961.0,33.98940505297473,45.1,90.0,7.0,2.0,80.0,11.0,0.0,1.0,3.0,4.0,greater_richmond_area
Caroline County,38.083301,-77.469401,29.009068270450594,42566.0,31.00326264274062,39.9,95.0,0.0,5.0,75.0,10.0,0.0,2.0,4.0,8.0,greater_richmond_area
Caroline County,37.987838000000004,-77.512414,25.00618352708385,64688.0,38.06930693069307,37.8,83.0,10.0,6.0,84.0,11.0,0.0,2.0,0.0,3.0,greater_richmond_area
Caroline County,37.854454,-77.365016,19.67725143154607,49946.0,36.27388535031847,44.0,84.0,9.0,7.0,81.0,18.0,0.0,0.0,0.0,1.0,greater_richmond_area
Carroll County,36.842326,-80.695858,15.163627923769244,38777.0,26.384615384615383,46.6,92.0,6.0,1.0,76.0,14.0,0.0,3.0,1.0,7.0,greater_roanoke_area
Carroll County,36.759932,-80.796899,19.860489602526982,30392.0,25.01684311838306,40.4,90.0,6.0,3.0,90.0,7.0,1.0,0.0,0.0,2.0,greater_roanoke_area
Carroll County,36.768469,-80.925567,17.19785326657272,33353.0,25.443037974683545,45.9,93.0,1.0,5.0,80.0,12.0,0.0,1.0,2.0,5.0,greater_roanoke_area
Carroll County,36.673986,-80.790828,17.66609145815358,37088.0,25.271643109540637,47.3,92.0,6.0,2.0,87.0,13.0,0.0,0.0,0.0,1.0,greater_roanoke_area
Carroll County,36.73215,-80.588638,15.844527007716492,34990.0,26.804511278195488,51.9,93.0,4.0,4.0,77.0,17.0,1.0,0.0,1.0,4.0,greater_roanoke_area
Carroll County,36.602605,-80.811464,15.618687191551384,39107.0,23.457142857142856,42.6,87.0,11.0,0.0,80.0,16.0,0.0,1.0,0.0,3.0,greater_roanoke_area
Carroll County,36.611991,-80.670738,18.783321941216677,29260.0,29.52699228791774,41.6,95.0,2.0,1.0,79.0,19.0,0.0,1.0,1.0,0.0,greater_roanoke_area
Charles City County,37.38473,-77.191705,19.9355442353675,48095.0,36.98942229454841,48.3,96.0,1.0,2.0,81.0,10.0,4.0,1.0,1.0,3.0,greater_richmond_area
Charles City County,37.383838,-77.108841,20.468872316756624,48542.0,36.42787996127783,47.9,93.0,2.0,3.0,88.0,8.0,0.0,1.0,1.0,2.0,greater_richmond_area
Charles City County,37.327489,-76.974076,17.16482177739503,47609.0,31.850132625994696,47.4,94.0,4.0,2.0,69.0,15.0,1.0,1.0,3.0,11.0,coastal_virginia
Charlotte County,37.099212,-78.617776,18.78903687647948,35063.0,28.46245247148289,45.7,94.0,4.0,1.0,78.0,10.0,1.0,4.0,4.0,4.0,greater_richmond_area
Charlotte County,37.037386,-78.766138,21.883485559121205,32408.0,29.431230610134435,44.2,94.0,1.0,5.0,73.0,12.0,1.0,4.0,5.0,5.0,greater_richmond_area
Charlotte County,36.870316,-78.602468,18.716669533803543,34878.0,35.640866873065015,40.4,84.0,12.0,2.0,64.0,22.0,2.0,0.0,9.0,3.0,greater_richmond_area
Chesterfield County,37.518448,-77.547027,16.788990825688074,87200.0,20.33886085075703,44.9,88.0,6.0,5.0,88.0,7.0,0.0,0.0,0.0,5.0,greater_richmond_area
Chesterfield County,37.508112,-77.53516,30.18989898989899,37125.0,25.87741393786734,28.2,75.0,9.0,12.0,68.0,26.0,2.0,0.0,2.0,2.0,greater_richmond_area
Chesterfield County,37.462969,-77.511167,26.6174239926136,45489.0,25.57068581332013,30.3,78.0,6.0,12.0,79.0,14.0,3.0,0.0,2.0,2.0,greater_richmond_area
Chesterfield County,37.454283,-77.534402,21.836182793234634,65451.0,22.942451714623573,36.9,93.0,2.0,3.0,84.0,10.0,0.0,0.0,1.0,5.0,greater_richmond_area
Chesterfield County,37.45977,-77.568064,18.808478786022935,88173.0,22.693929173693085,46.9,97.0,2.0,0.0,89.0,6.0,0.0,0.0,1.0,5.0,greater_richmond_area
Chesterfield County,37.477193,-77.543856,22.153738806838007,68792.0,23.537243612810364,39.4,93.0,3.0,3.0,92.0,4.0,0.0,0.0,1.0,4.0,greater_richmond_area
Chesterfield County,37.488286,-77.526315,28.5061075184532,45927.0,22.44871794871795,31.8,87.0,3.0,4.0,83.0,15.0,1.0,2.0,0.0,0.0,greater_richmond_area
Chesterfield County,37.450393,-77.440711,26.656577667279212,37004.0,22.047289504036907,36.6,91.0,3.0,3.0,77.0,18.0,2.0,0.0,1.0,1.0,greater_richmond_area
Chesterfield County,37.36555,-77.340058,17.12638359967256,84291.0,21.805821524320184,41.2,83.0,4.0,4.0,83.0,9.0,0.0,1.0,0.0,7.0,greater_richmond_area
Chesterfield County,37.424789,-77.433556,29.808037961032426,27818.0,26.931730023273857,32.3,78.0,12.0,6.0,56.0,43.0,0.0,1.0,0.0,0.0,greater_richmond_area
Chesterfield County,37.438637,-77.446725,25.481772431569905,40735.0,26.319311663479922,27.7,85.0,4.0,9.0,69.0,19.0,9.0,0.0,2.0,1.0,greater_richmond_area
Chesterfield County,37.419834,-77.44557,34.745868025351065,32188.0,23.6983842010772,35.9,81.0,6.0,13.0,85.0,12.0,0.0,3.0,0.0,0.0,greater_richmond_area
Chesterfield County,37.394122,-77.435056,25.295086776952765,44309.0,22.72419627749577,41.4,90.0,1.0,8.0,81.0,14.0,2.0,1.0,0.0,1.0,greater_richmond_area
Chesterfield County,37.369689,-77.429631,22.591322320238433,66769.0,23.563758389261746,39.7,90.0,5.0,2.0,84.0,9.0,1.0,2.0,0.0,4.0,greater_richmond_area
Chesterfield County,37.359519,-77.453656,30.18595934842151,41622.0,24.353070175438596,39.8,87.0,4.0,7.0,81.0,7.0,0.0,0.0,0.0,12.0,greater_richmond_area
Chesterfield County,37.346654,-77.436602,20.947030497592294,64792.0,22.664373088685014,38.9,81.0,8.0,7.0,88.0,8.0,0.0,0.0,2.0,2.0,greater_richmond_area
Chesterfield County,37.322175,-77.414143,23.491282968261064,53688.0,23.388133030990176,32.3,93.0,3.0,2.0,82.0,11.0,0.0,0.0,0.0,6.0,greater_richmond_area
Chesterfield County,37.30799,-77.438606,20.394965034965036,89375.0,28.865809922295277,39.1,90.0,6.0,2.0,84.0,12.0,1.0,1.0,1.0,2.0,greater_richmond_area
Chesterfield County,37.301271,-77.414954,22.22365619152094,61988.0,24.821798590965603,35.6,89.0,8.0,2.0,82.0,10.0,0.0,0.0,4.0,4.0,greater_richmond_area
Chesterfield County,37.318847,-77.372004,21.29341935483871,96875.0,25.527544351073765,39.2,94.0,2.0,1.0,92.0,5.0,0.0,0.0,0.0,3.0,greater_richmond_area
Chesterfield County,37.322027,-77.323511,19.467442380845824,71504.0,23.70564281559046,37.6,83.0,9.0,2.0,98.0,2.0,0.0,0.0,0.0,0.0,greater_richmond_area
Chesterfield County,37.241722,-77.423129,20.71304347826087,46e3,20.506912442396313,20.4,76.0,2.0,14.0,64.0,8.0,2.0,21.0,0.0,5.0,greater_richmond_area
Chesterfield County,37.239501,-77.449719,22.562909706068936,56748.0,28.70946246112839,36.6,88.0,4.0,7.0,83.0,8.0,2.0,0.0,1.0,6.0,greater_richmond_area
Chesterfield County,37.2607,-77.466094,19.96649535761947,70438.0,23.855721393034827,40.3,96.0,1.0,1.0,85.0,4.0,3.0,1.0,0.0,7.0,greater_richmond_area
Chesterfield County,37.283371,-77.564088,18.374411699879424,77129.0,36.12083105522143,43.4,90.0,6.0,2.0,85.0,9.0,0.0,0.0,1.0,5.0,greater_richmond_area
Chesterfield County,37.451195,-77.469203,16.734968499602424,65396.0,20.494779845665,45.3,92.0,4.0,2.0,89.0,6.0,2.0,1.0,1.0,2.0,greater_richmond_area
Chesterfield County,37.430532,-77.484377,26.02971474514665,59701.0,22.445345557122707,34.0,94.0,3.0,3.0,79.0,19.0,0.0,0.0,1.0,1.0,greater_richmond_area
Chesterfield County,37.433714,-77.4645,30.862281218219774,37366.0,23.23398858592264,32.1,86.0,6.0,4.0,83.0,13.0,0.0,0.0,3.0,1.0,greater_richmond_area
Chesterfield County,37.420074,-77.462549,22.498912745840247,62083.0,21.085271317829456,41.2,96.0,2.0,0.0,89.0,7.0,0.0,1.0,1.0,2.0,greater_richmond_area
Chesterfield County,37.428826,-77.570316,21.936006904036507,76477.0,29.638353115727003,40.5,92.0,4.0,2.0,87.0,9.0,1.0,0.0,0.0,4.0,greater_richmond_area
Chesterfield County,37.403891,-77.495168,27.07503584514896,50216.0,21.424920127795527,30.1,82.0,8.0,8.0,87.0,9.0,1.0,0.0,2.0,1.0,greater_richmond_area
Chesterfield County,37.403556,-77.469394,23.005045785834426,64212.0,24.246243334949103,36.9,89.0,6.0,4.0,92.0,7.0,0.0,0.0,1.0,0.0,greater_richmond_area
Chesterfield County,37.385582,-77.471149,21.239090244636486,69777.0,26.277825342465754,36.5,86.0,11.0,3.0,91.0,6.0,0.0,0.0,0.0,3.0,greater_richmond_area
Chesterfield County,37.384623,-77.499818,28.16292098375549,46231.0,25.468277945619334,34.2,76.0,14.0,8.0,94.0,4.0,0.0,1.0,1.0,1.0,greater_richmond_area
Chesterfield County,37.428677,-77.542283,24.353398947127488,78642.0,26.13990941117262,37.0,84.0,11.0,4.0,91.0,7.0,0.0,0.0,0.0,3.0,greater_richmond_area
Chesterfield County,37.437796,-77.509481,31.00033014196104,48464.0,25.046948356807512,39.5,95.0,2.0,2.0,82.0,10.0,0.0,0.0,2.0,6.0,greater_richmond_area
Chesterfield County,37.412524,-77.520931,23.046837737288943,62898.0,24.206460674157302,34.8,92.0,4.0,1.0,89.0,6.0,2.0,0.0,0.0,3.0,greater_richmond_area
Chesterfield County,37.365615,-77.569654,19.651726407755373,100266.0,27.64861294583884,46.9,91.0,2.0,4.0,92.0,3.0,0.0,0.0,1.0,3.0,greater_richmond_area
Chesterfield County,37.330635,-77.492612,19.52499521164528,104420.0,29.052436003303054,45.3,95.0,2.0,2.0,91.0,5.0,0.0,0.0,0.0,4.0,greater_richmond_area
Chesterfield County,37.365569,-77.476205,20.303418382425377,81208.0,24.161712247324612,44.0,86.0,5.0,3.0,89.0,10.0,0.0,0.0,0.0,1.0,greater_richmond_area
Chesterfield County,37.530377,-77.569307,19.519177118459037,82442.0,22.375277161862527,44.5,93.0,2.0,5.0,86.0,4.0,4.0,0.0,1.0,6.0,greater_richmond_area
Chesterfield County,37.506724,-77.564816,23.39809838776354,43542.0,21.136170212765958,42.9,80.0,12.0,7.0,75.0,17.0,2.0,1.0,1.0,4.0,greater_richmond_area
Chesterfield County,37.475076,-77.583309,21.299691946604078,68170.0,23.863316936050598,39.0,92.0,4.0,2.0,89.0,6.0,0.0,0.0,1.0,4.0,greater_richmond_area
Chesterfield County,37.435529,-77.652918,18.686914613076294,87976.0,25.077908587257618,38.8,91.0,5.0,2.0,81.0,11.0,0.0,1.0,1.0,7.0,greater_richmond_area
Chesterfield County,37.509447,-77.634303,22.377835286953875,65690.0,22.91056088933805,41.3,88.0,4.0,7.0,86.0,10.0,0.0,1.0,0.0,3.0,greater_richmond_area
Chesterfield County,37.447938,-77.613332,22.489909577297333,63922.0,24.60620525059666,35.2,83.0,13.0,2.0,95.0,3.0,0.0,1.0,0.0,1.0,greater_richmond_area
Chesterfield County,37.512488,-77.602471,28.94724864594238,43942.0,21.46718146718147,38.6,85.0,9.0,5.0,78.0,11.0,1.0,4.0,2.0,3.0,greater_richmond_area
Chesterfield County,37.519335,-77.586826,21.875146569110267,63963.0,24.79618386816999,41.4,88.0,5.0,4.0,91.0,5.0,1.0,0.0,1.0,2.0,greater_richmond_area
Chesterfield County,37.496515,-77.585244,20.41318681318681,68250.0,25.195283714075167,34.8,88.0,8.0,2.0,88.0,9.0,1.0,0.0,0.0,2.0,greater_richmond_area
Chesterfield County,37.486264,-77.559063,25.613297286472413,59922.0,24.19983065198984,41.9,89.0,5.0,6.0,88.0,7.0,0.0,3.0,0.0,1.0,greater_richmond_area
Chesterfield County,37.52011,-77.690486,19.911028018662417,119813.0,22.34092084842214,42.1,84.0,7.0,6.0,84.0,1.0,1.0,2.0,1.0,11.0,greater_richmond_area
Chesterfield County,37.543874,-77.623706,19.337142857142858,113750.0,23.72422680412371,47.2,91.0,2.0,2.0,81.0,5.0,1.0,0.0,0.0,14.0,greater_richmond_area
Chesterfield County,37.472403,-77.702906,26.143305813599078,75461.0,28.974477244772448,35.1,87.0,5.0,4.0,89.0,5.0,0.0,0.0,1.0,5.0,greater_richmond_area
Chesterfield County,37.489117,-77.679633,28.24673776562773,62917.0,24.21593291404612,36.2,86.0,9.0,4.0,90.0,2.0,1.0,0.0,0.0,6.0,greater_richmond_area
Chesterfield County,37.476392,-77.644264,20.608695652173914,92e3,24.27802086839448,37.7,92.0,5.0,2.0,86.0,4.0,0.0,0.0,1.0,9.0,greater_richmond_area
Chesterfield County,37.490778,-77.63587,20.4108452813116,92833.0,24.075785582255083,42.5,94.0,3.0,2.0,86.0,3.0,0.0,0.0,4.0,6.0,greater_richmond_area
Chesterfield County,37.488045,-77.614099,19.057377049180328,97600.0,28.95039539899353,45.0,94.0,3.0,3.0,86.0,4.0,2.0,0.0,2.0,6.0,greater_richmond_area
Chesterfield County,37.468624,-77.611235,19.709165657531877,98269.0,22.823819978046103,35.2,87.0,3.0,8.0,84.0,8.0,0.0,0.0,1.0,7.0,greater_richmond_area
Chesterfield County,37.421028,-77.616874,24.335958005249346,57150.0,27.81639344262295,31.3,80.0,12.0,5.0,86.0,10.0,1.0,0.0,0.0,3.0,greater_richmond_area
Chesterfield County,37.426362,-77.59632,23.229067111593473,61733.0,24.56777108433735,31.5,70.0,21.0,6.0,86.0,8.0,0.0,1.0,1.0,5.0,greater_richmond_area
Chesterfield County,37.537889,-77.659387,15.280779333045183,150385.0,23.110530246452576,46.9,97.0,1.0,1.0,83.0,3.0,0.0,1.0,1.0,12.0,greater_richmond_area
Chesterfield County,37.520679,-77.642247,15.34994916325465,145564.0,23.546770601336302,47.1,95.0,1.0,2.0,88.0,3.0,1.0,0.0,0.0,8.0,greater_richmond_area
Chesterfield County,37.419004,-77.782088,20.023888147263403,113864.0,30.27685262281432,38.0,86.0,8.0,3.0,82.0,8.0,0.0,0.0,0.0,9.0,greater_richmond_area
Chesterfield County,37.335057,-77.73905,20.87356108429261,86176.0,31.978881501759876,41.8,97.0,2.0,1.0,85.0,6.0,3.0,0.0,0.0,6.0,greater_richmond_area
Chesterfield County,37.4193,-77.67112,17.753057691761967,105717.0,27.30494037478705,43.5,93.0,3.0,1.0,79.0,8.0,1.0,0.0,1.0,12.0,greater_richmond_area
Chesterfield County,37.411986,-77.7007,16.942242355605888,119205.0,32.51539554713406,39.5,95.0,2.0,2.0,85.0,6.0,2.0,0.0,1.0,7.0,greater_richmond_area
Chesterfield County,37.385292,-77.6982,20.16008548446142,101071.0,30.595361716857045,30.9,91.0,5.0,1.0,91.0,3.0,0.0,0.0,0.0,5.0,greater_richmond_area
Chesterfield County,37.370395,-77.647705,21.081333748831412,102688.0,27.740926157697125,40.5,91.0,4.0,2.0,90.0,3.0,1.0,0.0,1.0,5.0,greater_richmond_area
Chesterfield County,37.394658,-77.655335,19.342957537784176,94484.0,27.636698212407993,31.1,90.0,5.0,1.0,95.0,3.0,0.0,0.0,1.0,1.0,greater_richmond_area
Chesterfield County,37.408076,-77.638469,20.113002919874106,79113.0,28.143245078071963,32.5,77.0,11.0,5.0,84.0,10.0,0.0,2.0,1.0,3.0,greater_richmond_area
Chesterfield County,37.394725,-77.618186,19.894515752625438,107125.0,28.35659455687369,43.1,96.0,1.0,2.0,79.0,4.0,4.0,1.0,0.0,12.0,greater_richmond_area
Clarke County,39.17145,-77.979561,24.453321826761133,71843.0,35.48382749326146,45.8,94.0,1.0,3.0,86.0,7.0,0.0,3.0,0.0,4.0,northern_virginia
Clarke County,39.079737,-78.057281,23.03502335307597,79861.0,34.645849200304646,46.8,88.0,1.0,10.0,75.0,7.0,0.0,8.0,1.0,8.0,northern_virginia
Clarke County,39.064163,-77.937673,23.72154319233055,77398.0,40.0481761871989,43.0,93.0,1.0,6.0,80.0,9.0,1.0,2.0,1.0,7.0,northern_virginia
Craig County,37.481252,-80.212344,15.868661322817095,46658.0,34.89539748953975,46.1,94.0,4.0,2.0,77.0,19.0,0.0,0.0,2.0,1.0,greater_roanoke_area
Culpeper County,38.543353,-78.014366,26.923493798677672,64583.0,39.561365600691445,40.5,87.0,7.0,1.0,84.0,10.0,0.0,2.0,1.0,3.0,northern_virginia
Culpeper County,38.611101,-77.947611,20.469308127713358,90985.0,43.25508159175494,42.1,92.0,2.0,5.0,82.0,6.0,1.0,0.0,1.0,9.0,northern_virginia
Culpeper County,38.477966,-78.040957,26.977351784059667,65833.0,34.055786555786554,34.7,91.0,6.0,2.0,89.0,5.0,1.0,0.0,1.0,4.0,northern_virginia
Culpeper County,38.51811,-78.111993,21.81102811199179,70148.0,34.67301473230327,42.3,94.0,5.0,1.0,84.0,7.0,3.0,1.0,1.0,4.0,northern_virginia
Culpeper County,38.492551,-77.966843,27.95050175460198,48729.0,35.471495159555396,32.4,83.0,7.0,8.0,75.0,16.0,0.0,4.0,0.0,4.0,northern_virginia
Culpeper County,38.449865,-77.826919,22.513105639396347,62950.0,40.99580712788261,37.7,94.0,4.0,2.0,73.0,14.0,0.0,5.0,1.0,7.0,northern_virginia
Culpeper County,38.384783,-78.057342,23.277064922984323,73102.0,36.5464512406232,41.0,79.0,4.0,13.0,88.0,4.0,0.0,0.0,0.0,7.0,northern_virginia
Culpeper County,38.411408,-77.96321,28.99821963611099,46058.0,38.96595744680851,33.7,86.0,11.0,2.0,75.0,14.0,0.0,1.0,6.0,5.0,northern_virginia
Cumberland County,37.540622,-78.208471,25.777850751169858,36543.0,37.30492196878752,44.3,97.0,1.0,2.0,78.0,15.0,0.0,0.0,2.0,6.0,greater_richmond_area
Cumberland County,37.433962,-78.344918,21.375609538865756,44911.0,32.753943217665615,42.5,93.0,1.0,5.0,83.0,8.0,0.0,2.0,4.0,3.0,greater_richmond_area
Dickenson County,37.20974,-82.287919,16.209510682288077,29020.0,34.57092819614711,41.5,89.0,4.0,5.0,86.0,10.0,0.0,3.0,0.0,1.0,western_virginia
Dickenson County,37.196619,-82.467244,13.518170010867546,37727.0,24.207248018120044,49.6,93.0,4.0,3.0,90.0,8.0,0.0,2.0,0.0,1.0,western_virginia
Dickenson County,37.119095,-82.429247,14.226944381458326,30871.0,28.713345302214243,48.0,93.0,3.0,4.0,83.0,9.0,0.0,4.0,0.0,3.0,western_virginia
Dickenson County,37.057634,-82.29658,14.827660958161717,36904.0,35.95811518324607,36.6,95.0,4.0,2.0,87.0,11.0,0.0,0.0,2.0,0.0,western_virginia
Dinwiddie County,37.02944,-77.697135,23.541147132169577,48120.0,37.22343205574913,43.8,95.0,3.0,2.0,88.0,6.0,0.0,2.0,1.0,2.0,greater_richmond_area
Dinwiddie County,37.191913,-77.624677,19.754365963621286,57891.0,33.333333333333336,44.3,94.0,0.0,5.0,92.0,5.0,0.0,0.0,1.0,2.0,greater_richmond_area
Dinwiddie County,37.206305,-77.490716,22.234589321373623,61094.0,24.251426653239342,33.3,93.0,1.0,5.0,87.0,10.0,0.0,0.0,0.0,3.0,greater_richmond_area
Dinwiddie County,37.211823,-77.456245,16.99891825065678,58239.0,25.641025641025642,47.2,90.0,1.0,8.0,63.0,36.0,0.0,0.0,0.0,1.0,greater_richmond_area
Dinwiddie County,37.160409,-77.468479,22.837736514797335,45346.0,24.20788770053476,41.8,86.0,5.0,7.0,83.0,9.0,2.0,4.0,2.0,2.0,greater_richmond_area
Dinwiddie County,37.073756,-77.535198,16.672811596452757,51533.0,25.798530549110595,45.4,92.0,5.0,2.0,83.0,5.0,0.0,1.0,2.0,10.0,greater_richmond_area
Essex County,38.000165,-77.013225,22.80278357037419,42679.0,40.24924012158055,44.6,98.0,0.0,2.0,76.0,16.0,1.0,0.0,5.0,1.0,greater_richmond_area
Essex County,37.917095,-76.889393,21.47657142857143,43750.0,24.348752282410224,44.5,89.0,3.0,5.0,76.0,6.0,0.0,10.0,3.0,4.0,coastal_virginia
Essex County,37.823007,-76.812219,21.536017475053367,40286.0,31.474700399467377,41.9,97.0,0.0,3.0,85.0,2.0,0.0,1.0,2.0,10.0,coastal_virginia
Fairfax County,38.779159,-77.070374,20.851891891891892,138750.0,30.68458093410109,38.3,95.0,0.0,2.0,71.0,11.0,11.0,1.0,1.0,5.0,northern_virginia
Fairfax County,38.776594,-77.051614,20.870506761710335,88661.0,29.221092077087793,41.4,79.0,8.0,6.0,69.0,8.0,13.0,1.0,3.0,5.0,northern_virginia
Fairfax County,38.766805,-77.069888,32.44376026803617,77303.0,29.712249208025348,42.6,89.0,6.0,3.0,70.0,10.0,10.0,0.0,1.0,8.0,northern_virginia
Fairfax County,38.756988,-77.077975,26.39394295105059,68152.0,32.00399467376831,31.7,76.0,17.0,1.0,65.0,8.0,15.0,4.0,6.0,2.0,northern_virginia
Fairfax County,38.751816,-77.069167,21.250769051696903,120278.0,30.74960753532182,47.0,86.0,4.0,3.0,74.0,9.0,9.0,4.0,1.0,4.0,northern_virginia
Fairfax County,38.739277,-77.069669,23.884725363036612,107014.0,32.4990366088632,42.6,94.0,2.0,0.0,68.0,9.0,11.0,5.0,0.0,7.0,northern_virginia
Fairfax County,38.748835,-77.049702,17.854890873217663,196652.0,29.41402497598463,48.9,94.0,6.0,0.0,64.0,10.0,8.0,0.0,2.0,15.0,northern_virginia
Fairfax County,38.721299,-77.052295,19.810762508741625,167303.0,30.606734434561627,42.0,85.0,4.0,6.0,69.0,15.0,9.0,1.0,1.0,5.0,northern_virginia
Fairfax County,38.72334,-77.068731,19.169620608570526,170958.0,30.880141530296328,44.0,87.0,5.0,1.0,78.0,8.0,6.0,0.0,1.0,7.0,northern_virginia
Fairfax County,38.718693,-77.087729,16.70087570857757,155417.0,36.4,43.5,93.0,2.0,1.0,74.0,13.0,7.0,1.0,1.0,4.0,northern_virginia
Fairfax County,38.723882,-77.10388,22.31746399474883,77697.0,35.323012232415905,35.8,85.0,9.0,3.0,72.0,11.0,6.0,3.0,3.0,5.0,northern_virginia
Fairfax County,38.706069,-77.115584,20.449403185090535,160435.0,33.56645569620253,48.8,95.0,2.0,2.0,76.0,8.0,6.0,1.0,0.0,9.0,northern_virginia
