offense_team,defense_team,yards_gained,yards_net,yards_to_go,down,quarter,first_down,interception,fumble,pass,pass_complete,poss_team_score,def_team_score,yards_to_touchdown,drive,pass_location,run_location,passer,rusher,receiver
KC,HOU,10,63,10,1,2,1,0,0,0,0,14,6,22,7,,middle,,K.Davis,
KC,HOU,2,65,10,1,2,0,0,0,1,1,14,6,12,7,right,,A.Smith,,J.Maclin
KC,HOU,1,66,8,2,2,0,0,0,1,1,14,6,10,7,right,,A.Smith,,J.Charles
KC,HOU,0,66,7,3,2,0,0,0,1,0,14,6,9,7,middle,,A.Smith,,J.Maclin
HOU,KC,2,2,10,1,2,0,0,0,0,0,6,17,80,8,,middle,,C.Polk,
HOU,KC,1,3,8,2,2,0,0,0,0,0,6,17,78,8,,right,,C.Polk,
HOU,KC,0,3,7,3,2,0,0,0,1,0,6,17,77,8,middle,,B.Hoyer,,C.Shorts
KC,HOU,20,19,10,1,2,1,0,0,1,1,17,6,52,9,right,,A.Smith,,J.Maclin
KC,HOU,-1,19,10,1,2,0,0,0,0,0,17,6,32,9,,middle,,J.Charles,
KC,HOU,12,22,20,3,2,0,0,0,1,1,17,6,42,9,left,,A.Smith,,K.Davis
HOU,KC,4,-4,18,2,2,0,0,0,1,1,6,20,88,10,left,,B.Hoyer,,N.Washington
KC,HOU,7,7,7,1,2,0,0,0,1,1,26,6,7,11,left,,A.Smith,,J.Charles
HOU,KC,1,1,10,1,2,0,0,0,0,0,6,27,80,12,,middle,,J.Grimes,
HOU,KC,0,1,9,2,2,0,0,0,1,0,6,27,79,12,left,,B.Hoyer,,R.Griffin
HOU,KC,0,1,9,3,2,0,0,0,1,0,6,27,79,12,right,,B.Hoyer,,N.Washington
KC,HOU,2,2,10,1,2,0,0,0,0,0,27,6,47,13,,left,,K.Davis,
KC,HOU,-3,-1,8,2,2,0,0,0,0,0,27,6,45,13,,middle,,K.Davis,
KC,HOU,0,-1,11,3,2,0,0,0,1,0,27,6,48,13,right,,A.Smith,,D.Thomas
HOU,KC,7,7,10,1,2,0,0,0,1,1,6,27,80,14,left,,B.Hoyer,,A.Blue
HOU,KC,4,11,3,2,2,0,0,0,0,0,6,27,73,14,,middle,,A.Blue,
HOU,KC,0,11,10,1,2,0,0,0,1,0,6,27,69,14,right,,B.Hoyer,,D.Hopkins
HOU,KC,3,14,10,2,2,0,0,0,0,0,6,27,69,14,,right,,J.Grimes,
HOU,KC,18,32,7,3,2,1,0,0,1,1,6,27,66,14,left,,B.Hoyer,,N.Washington
HOU,KC,13,67,10,1,2,1,0,0,1,1,6,27,48,14,left,,B.Hoyer,,N.Washington
HOU,KC,18,64,10,1,2,0,0,0,1,1,6,27,35,14,middle,,B.Hoyer,,R.Griffin
HOU,KC,4,67,10,1,2,0,0,0,0,0,6,27,17,14,,right,,J.Grimes,
HOU,KC,0,64,9,3,2,0,0,0,1,0,6,27,16,14,left,,B.Hoyer,,N.Washington
HOU,KC,16,23,10,1,3,1,0,0,1,1,9,27,80,16,right,,B.Hoyer,,D.Hopkins
HOU,KC,0,23,10,1,3,0,0,0,1,0,9,27,64,16,middle,,B.Hoyer,,A.Blue
HOU,KC,7,7,10,2,3,0,0,0,0,0,9,27,64,16,,middle,,A.Blue,
HOU,KC,0,7,3,3,3,0,0,0,1,0,9,27,57,16,middle,,B.Hoyer,,N.Washington
KC,HOU,0,0,10,1,3,0,0,0,0,0,27,9,80,17,,middle,,J.Charles,
KC,HOU,9,9,10,2,3,0,0,0,1,1,27,9,80,17,middle,,A.Smith,,T.Kelce
KC,HOU,0,9,1,3,3,0,0,0,0,0,27,9,71,17,,left,,J.Charles,
HOU,KC,2,2,10,1,3,0,0,0,0,0,9,27,82,18,,right,,A.Blue,
HOU,KC,0,2,8,2,3,0,0,0,1,0,9,27,80,18,middle,,B.Hoyer,,N.Washington
HOU,KC,0,2,8,3,3,0,0,0,1,0,9,27,80,18,middle,,B.Hoyer,,C.Shorts
KC,HOU,39,15,10,1,3,0,0,0,1,0,27,9,52,19,left,,A.Smith,,J.Maclin
KC,HOU,4,15,10,2,3,0,0,0,0,0,27,9,52,19,,middle,,J.Charles,
KC,HOU,3,12,1,3,3,1,0,0,0,0,27,9,43,19,,right,,A.Smith,
KC,HOU,0,12,10,1,3,0,0,0,1,0,27,9,40,19,right,,A.Smith,,J.Charles
KC,HOU,0,12,10,2,3,0,0,0,1,0,27,9,40,19,right,,A.Smith,,
KC,HOU,3,15,10,3,3,0,0,0,0,0,27,9,40,19,,right,,A.Smith,
HOU,KC,15,15,10,1,3,1,0,0,1,1,9,27,80,20,left,,B.Hoyer,,C.Fiedorowicz
HOU,KC,13,28,10,1,3,1,0,0,0,0,9,27,65,20,,right,,C.Polk,
HOU,KC,32,60,10,1,3,1,0,0,1,1,9,27,52,20,middle,,B.Hoyer,,N.Washington
HOU,KC,4,64,10,1,3,0,0,0,0,0,9,27,20,20,,left,,C.Polk,
HOU,KC,5,69,6,2,3,0,0,0,1,0,9,27,16,20,left,,B.Hoyer,,D.Hopkins
HOU,KC,0,69,1,3,3,0,0,0,1,0,9,27,11,20,right,,B.Hoyer,,D.Hopkins
HOU,KC,0,69,1,4,3,1,0,0,0,0,9,27,11,20,,right,,A.Blue,
KC,HOU,13,13,10,1,3,1,0,0,0,0,27,9,89,21,,middle,,J.Charles,
KC,HOU,11,24,10,1,3,1,0,0,0,0,27,9,76,21,,left,,J.Charles,
KC,HOU,0,24,10,1,3,0,0,0,1,0,27,9,65,21,right,,A.Smith,,
KC,HOU,2,26,10,2,3,0,0,0,1,1,27,9,65,21,right,,A.Smith,,D.Thomas
HOU,KC,7,7,10,1,3,0,0,0,1,1,9,27,89,22,left,,B.Hoyer,,C.Shorts
HOU,KC,14,21,3,2,3,1,0,0,1,1,9,27,82,22,left,,B.Hoyer,,D.Hopkins
HOU,KC,2,23,10,1,3,0,0,0,0,0,9,27,68,22,,middle,,C.Polk,
HOU,KC,9,27,13,2,3,0,0,0,1,1,9,27,71,22,left,,B.Hoyer,,C.Polk
KC,HOU,1,1,10,1,4,0,0,0,0,0,27,9,71,23,,left,,J.Charles,
KC,HOU,11,12,9,2,4,1,0,0,0,0,27,9,70,23,,right,,J.Charles,
KC,HOU,-1,11,10,1,4,0,0,0,0,0,27,9,59,23,,left,,K.Davis,
KC,HOU,16,27,11,2,4,1,0,0,1,1,27,9,60,23,right,,A.Smith,,T.Kelce
KC,HOU,1,28,10,1,4,0,0,0,0,0,27,9,44,23,,left,,A.Smith,
KC,HOU,0,28,9,2,4,0,0,0,1,0,27,9,43,23,right,,A.Smith,,J.Maclin
KC,HOU,6,24,19,3,4,0,0,0,1,1,27,9,53,23,middle,,A.Smith,,A.Wilson
HOU,KC,9,2,10,1,4,0,0,0,0,0,9,27,93,24,,middle,,A.Blue,
HOU,KC,4,2,1,2,4,1,0,0,0,0,9,27,84,24,,middle,,A.Blue,
HOU,KC,0,2,10,1,4,0,0,0,1,0,9,27,80,24,left,,B.Hoyer,,
HOU,KC,0,2,22,2,4,0,0,0,1,0,9,27,92,24,right,,B.Hoyer,,D.Hopkins
HOU,KC,1,2,22,3,4,0,0,0,0,0,9,27,92,24,,middle,,J.Grimes,
KC,HOU,3,9,10,1,4,0,0,0,0,0,27,9,41,25,,right,,J.Charles,
KC,HOU,6,9,7,2,4,0,0,0,1,1,27,9,38,25,right,,A.Smith,,A.Wilson
KC,HOU,0,9,1,3,4,0,0,0,1,1,27,9,32,25,right,,A.Smith,,A.Sherman
HOU,KC,8,59,10,1,4,0,0,0,1,1,9,27,59,26,left,,R.Mallett,,D.Hopkins
HOU,KC,14,59,2,2,4,1,0,0,1,1,9,27,51,26,left,,R.Mallett,,D.Hopkins
HOU,KC,0,59,10,1,4,0,0,0,1,0,9,27,37,26,left,,R.Mallett,,R.Griffin
HOU,KC,12,59,10,2,4,1,0,0,1,1,9,27,37,26,left,,R.Mallett,,D.Hopkins
HOU,KC,2,59,10,1,4,0,0,0,1,1,9,27,10,26,left,,R.Mallett,,J.Grimes
HOU,KC,8,59,8,2,4,0,0,0,1,1,15,27,8,26,right,,R.Mallett,,D.Hopkins
KC,HOU,4,4,10,1,4,0,0,0,0,0,27,17,80,27,,left,,K.Davis,
KC,HOU,0,4,6,2,4,0,0,0,1,0,27,17,76,27,right,,A.Smith,,
KC,HOU,11,15,6,3,4,1,0,0,1,1,27,17,76,27,left,,A.Smith,,T.Kelce
KC,HOU,-1,14,10,1,4,0,0,0,0,0,27,17,65,27,,right,,J.Charles,
KC,HOU,2,16,11,2,4,0,0,0,0,0,27,17,66,27,,left,,A.Smith,
KC,HOU,8,24,9,3,4,0,0,0,0,0,27,17,64,27,,right,,J.Charles,
HOU,KC,17,5,22,2,4,0,0,0,1,1,17,27,89,28,right,,R.Mallett,,K.Mumphery
HOU,KC,0,11,10,1,4,0,0,0,1,0,17,27,66,28,middle,,R.Mallett,,K.Mumphery
HOU,KC,20,31,10,2,4,1,0,0,1,1,17,27,66,28,right,,R.Mallett,,C.Shorts
HOU,KC,17,48,10,1,4,1,0,0,1,1,17,27,46,28,right,,R.Mallett,,D.Hopkins
HOU,KC,0,48,10,1,4,0,0,0,1,0,17,27,29,28,right,,R.Mallett,,N.Washington
HOU,KC,0,48,10,2,4,0,0,0,1,0,17,27,29,28,right,,R.Mallett,,J.Grimes
HOU,KC,0,48,10,3,4,0,0,0,1,0,17,27,29,28,right,,R.Mallett,,G.Graham
NYJ,CLE,3,3,10,1,1,0,0,0,0,0,0,0,80,1,,right,,C.Ivory,
NYJ,CLE,4,7,7,2,1,0,0,0,0,0,0,0,77,1,,middle,,C.Ivory,
NYJ,CLE,22,34,3,3,1,1,0,0,1,1,0,0,73,1,left,,R.Fitzpatrick,,E.Decker
NYJ,CLE,0,29,10,1,1,0,0,0,0,0,0,0,51,1,,right,,C.Ivory,
NYJ,CLE,5,34,10,2,1,0,0,0,1,1,0,0,51,1,left,,R.Fitzpatrick,,C.Owusu
NYJ,CLE,0,33,5,3,1,0,0,0,1,0,0,0,46,1,left,,R.Fitzpatrick,,B.Marshall
CLE,NYJ,0,0,10,1,1,0,0,0,1,0,0,0,91,2,left,,J.McCown,,J.Dray
CLE,NYJ,1,1,10,2,1,0,0,0,0,0,0,0,91,2,,middle,,I.Crowell,
CLE,NYJ,9,11,9,3,1,1,0,0,0,0,0,0,90,2,,right,,J.McCown,
CLE,NYJ,1,90,10,1,1,0,0,0,0,0,0,0,81,2,,left,,I.Crowell,
CLE,NYJ,8,42,9,2,1,0,0,0,1,1,0,0,80,2,middle,,J.McCown,,M.Johnson
CLE,NYJ,11,30,1,3,1,1,0,0,1,1,0,0,72,2,right,,J.McCown,,T.Gabriel
CLE,NYJ,1,31,10,1,1,0,0,0,0,0,0,0,61,2,,right,,I.Crowell,
CLE,NYJ,8,39,9,2,1,0,0,0,0,0,0,0,60,2,,middle,,I.Crowell,
CLE,NYJ,1,40,1,3,1,1,0,0,0,0,0,0,52,2,,middle,,J.McCown,
CLE,NYJ,2,42,10,1,1,0,0,0,1,1,0,0,51,2,left,,J.McCown,,G.Barnidge
CLE,NYJ,6,48,8,2,1,0,0,0,1,1,0,0,49,2,right,,J.McCown,,M.Johnson
CLE,NYJ,22,70,2,3,1,1,0,0,1,1,0,0,43,2,right,,J.McCown,,G.Barnidge
CLE,NYJ,4,74,10,1,1,0,0,0,0,0,0,0,21,2,,left,,S.Draughn,
CLE,NYJ,3,82,1,2,1,1,0,0,0,0,0,0,12,2,,middle,,I.Crowell,
CLE,NYJ,0,77,14,1,1,0,0,0,1,0,0,0,14,2,right,,J.McCown,,R.Housler
CLE,NYJ,0,77,14,2,1,0,0,0,1,0,0,0,14,2,right,,J.McCown,,S.Draughn
CLE,NYJ,13,90,14,3,1,1,0,1,0,0,0,0,14,2,,middle,,J.McCown,
NYJ,CLE,11,11,10,1,1,1,0,0,0,0,0,0,65,3,,right,,C.Ivory,
NYJ,CLE,2,13,10,1,1,0,0,0,0,0,0,0,54,3,,middle,,C.Ivory,
NYJ,CLE,1,14,8,2,1,0,0,0,0,0,0,0,52,3,,middle,,C.Ivory,
NYJ,CLE,1,20,2,3,2,0,0,0,0,0,0,0,46,3,,middle,,C.Ivory,
NYJ,CLE,0,20,1,4,2,1,0,0,0,0,0,0,45,3,,middle,,T.Bohanon,
CLE,NYJ,-3,-3,10,1,2,0,0,0,0,0,0,0,55,4,,left,,I.Crowell,
CLE,NYJ,13,16,13,2,2,1,0,0,1,1,0,0,58,4,right,,J.Manziel,,J.Dray
CLE,NYJ,6,16,10,1,2,0,0,0,0,0,0,0,45,4,,right,,D.Johnson,
CLE,NYJ,0,16,4,2,2,0,0,0,0,0,0,0,39,4,,left,,D.Johnson,
CLE,NYJ,54,55,19,3,2,0,0,0,1,1,6,0,54,4,left,,J.Manziel,,T.Benjamin
NYJ,CLE,0,0,10,1,2,0,0,0,1,0,0,7,80,5,right,,R.Fitzpatrick,,B.Marshall
NYJ,CLE,0,0,10,2,2,0,0,0,1,0,0,7,80,5,left,,R.Fitzpatrick,,E.Decker
NYJ,CLE,43,43,10,3,2,1,0,0,1,1,0,7,80,5,right,,R.Fitzpatrick,,C.Owusu
NYJ,CLE,9,9,9,1,2,1,0,0,1,1,0,7,9,6,left,,R.Fitzpatrick,,C.Ivory
NYJ,CLE,10,9,10,1,2,0,0,0,0,0,6,7,10,6,,middle,,C.Ivory,
CLE,NYJ,-2,-2,10,1,2,0,0,0,0,0,7,7,80,7,,right,,I.Crowell,
CLE,NYJ,6,4,12,2,2,0,0,0,0,0,7,7,82,7,,right,,J.Manziel,
CLE,NYJ,4,-2,16,3,2,0,0,0,0,0,7,7,86,7,,middle,,D.Johnson,
NYJ,CLE,0,0,10,1,2,0,0,0,1,0,7,7,77,8,left,,R.Fitzpatrick,,K.Davis
NYJ,CLE,3,3,10,2,2,0,0,0,0,0,7,7,77,8,,middle,,B.Powell,
CLE,NYJ,0,0,10,1,2,0,0,0,1,0,7,7,35,9,left,,J.Manziel,,A.Hawkins
CLE,NYJ,0,0,10,2,2,0,0,0,0,0,7,7,35,9,,right,,I.Crowell,
CLE,NYJ,11,28,10,3,2,1,0,0,1,1,7,7,35,9,right,,J.Manziel,,B.Hartline
CLE,NYJ,15,26,10,1,2,1,0,0,1,1,7,7,24,9,left,,J.Manziel,,T.Benjamin
CLE,NYJ,4,30,9,1,2,0,0,0,0,0,7,7,9,9,,right,,I.Crowell,
CLE,NYJ,0,30,5,2,2,0,0,0,1,0,7,7,5,9,left,,J.Manziel,,A.Hawkins
CLE,NYJ,3,28,10,3,2,0,0,0,0,0,7,7,10,9,,left,,J.Manziel,
NYJ,CLE,11,11,10,1,2,1,0,0,1,1,7,10,72,10,right,,R.Fitzpatrick,,B.Marshall
NYJ,CLE,8,19,10,1,2,0,0,0,1,1,7,10,61,10,left,,R.Fitzpatrick,,C.Owusu
NYJ,CLE,11,72,2,2,2,1,0,0,1,1,7,10,53,10,left,,R.Fitzpatrick,,B.Powell
NYJ,CLE,9,50,10,1,2,0,0,0,1,1,7,10,42,10,left,,R.Fitzpatrick,,B.Marshall
NYJ,CLE,6,45,1,2,2,1,0,0,1,1,7,10,33,10,right,,R.Fitzpatrick,,B.Marshall
NYJ,CLE,5,50,10,1,2,0,0,0,1,1,7,10,27,10,right,,R.Fitzpatrick,,B.Powell
NYJ,CLE,0,50,5,2,2,0,0,0,1,0,7,10,22,10,left,,R.Fitzpatrick,,C.Owusu
NYJ,CLE,7,72,5,3,2,1,0,0,0,0,7,10,22,10,,right,,B.Powell,
NYJ,CLE,15,72,10,1,2,0,0,0,1,1,13,10,15,10,middle,,R.Fitzpatrick,,E.Decker
CLE,NYJ,8,8,10,1,2,0,0,0,0,0,10,14,80,11,,right,,I.Crowell,
CLE,NYJ,6,6,10,1,3,0,0,0,1,1,10,14,91,12,middle,,J.Manziel,,A.Hawkins
CLE,NYJ,8,14,4,2,3,1,0,0,0,0,10,14,85,12,,middle,,D.Johnson,
CLE,NYJ,2,16,10,1,3,0,0,0,0,0,10,14,77,12,,right,,D.Johnson,
CLE,NYJ,0,16,8,2,3,0,0,0,1,0,10,14,75,12,right,,J.Manziel,,J.Dray
CLE,NYJ,9,25,8,3,3,1,0,0,1,1,10,14,75,12,left,,J.Manziel,,B.Hartline
CLE,NYJ,0,25,10,1,3,0,0,0,0,0,10,14,66,12,,middle,,I.Crowell,
CLE,NYJ,8,28,15,2,3,0,0,0,0,0,10,14,71,12,,left,,J.Manziel,
NYJ,CLE,5,28,10,1,3,0,0,0,0,0,14,10,28,13,,right,,C.Ivory,
NYJ,CLE,3,8,5,2,3,0,0,0,0,0,14,10,23,13,,middle,,C.Ivory,
NYJ,CLE,17,25,2,3,3,1,0,0,1,1,14,10,20,13,right,,R.Fitzpatrick,,B.Marshall
NYJ,CLE,2,27,3,1,3,0,0,0,0,0,14,10,3,13,,right,,C.Ivory,
NYJ,CLE,0,27,1,2,3,0,0,0,0,0,14,10,1,13,,left,,C.Ivory,
NYJ,CLE,1,28,1,3,3,0,0,0,1,1,20,10,1,13,right,,R.Fitzpatrick,,B.Marshall
CLE,NYJ,8,8,10,1,3,0,0,0,1,1,10,21,80,14,right,,J.Manziel,,I.Crowell
CLE,NYJ,-1,7,2,2,3,0,0,0,0,0,10,21,72,14,,left,,I.Crowell,
CLE,NYJ,0,7,3,3,3,0,0,0,1,0,10,21,73,14,middle,,J.Manziel,,G.Barnidge
NYJ,CLE,4,4,10,1,3,0,0,0,0,0,21,10,76,15,,right,,C.Ivory,
NYJ,CLE,-1,3,6,2,3,0,0,0,1,1,21,10,72,15,right,,R.Fitzpatrick,,C.Owusu
NYJ,CLE,18,55,7,3,3,1,0,0,1,1,21,10,73,15,right,,R.Fitzpatrick,,B.Marshall
NYJ,CLE,4,25,10,1,3,0,0,0,0,0,21,10,55,15,,right,,C.Ivory,
NYJ,CLE,19,44,6,2,3,1,0,0,0,0,21,10,51,15,,right,,C.Ivory,
NYJ,CLE,9,53,10,1,3,0,0,0,0,0,21,10,32,15,,middle,,B.Powell,
NYJ,CLE,2,55,1,2,3,1,0,0,0,0,21,10,23,15,,right,,B.Powell,
NYJ,CLE,3,58,10,1,3,0,0,0,0,0,21,10,21,15,,middle,,B.Powell,
NYJ,CLE,2,60,7,2,3,0,0,0,0,0,21,10,18,15,,left,,B.Powell,
NYJ,CLE,0,60,5,3,3,0,0,0,1,0,21,10,16,15,left,,R.Fitzpatrick,,B.Powell
CLE,NYJ,0,0,10,1,3,0,0,0,0,0,10,24,80,16,,left,,D.Johnson,
CLE,NYJ,0,5,5,2,4,0,0,0,1,0,10,24,75,16,left,,J.Manziel,,G.Barnidge
CLE,NYJ,7,12,5,3,4,1,0,0,1,1,10,24,75,16,right,,J.Manziel,,A.Hawkins
CLE,NYJ,0,12,10,1,4,0,0,0,1,0,10,24,68,16,left,,J.Manziel,,A.Hawkins
CLE,NYJ,2,14,10,2,4,0,0,0,0,0,10,24,68,16,,middle,,D.Johnson,
NYJ,CLE,3,3,10,1,4,0,0,0,0,0,24,10,19,17,,right,,C.Ivory,
NYJ,CLE,12,15,7,2,4,1,0,0,0,0,24,10,16,17,,middle,,C.Ivory,
NYJ,CLE,1,16,4,1,4,0,0,0,0,0,24,10,4,17,,middle,,C.Ivory,
NYJ,CLE,3,19,3,2,4,0,0,0,0,0,30,10,3,17,,right,,C.Ivory,
CLE,NYJ,20,20,10,1,4,1,0,0,1,1,10,31,80,18,middle,,J.Manziel,,T.Benjamin
CLE,NYJ,5,25,10,1,4,0,0,0,1,1,10,31,60,18,right,,J.Manziel,,I.Crowell
CLE,NYJ,14,39,5,2,4,1,0,0,0,0,10,31,55,18,,middle,,J.Manziel,
CLE,NYJ,0,39,10,1,4,0,0,0,1,0,10,31,41,18,left,,J.Manziel,,B.Hartline
NYJ,CLE,3,3,10,1,4,0,0,0,0,0,31,10,52,19,,right,,C.Ivory,
NYJ,CLE,-3,0,7,2,4,0,0,0,0,0,31,10,49,19,,right,,B.Powell,
NYJ,CLE,0,0,10,3,4,0,0,0,1,0,31,10,52,19,left,,R.Fitzpatrick,,B.Powell
CLE,NYJ,0,0,10,1,4,0,0,0,1,0,10,31,80,20,middle,,J.Manziel,,B.Hartline
CLE,NYJ,9,9,10,2,4,0,0,0,1,1,10,31,80,20,left,,J.Manziel,,T.Gabriel
CLE,NYJ,0,9,1,3,4,0,0,0,1,0,10,31,71,20,left,,J.Manziel,,T.Gabriel
CLE,NYJ,14,23,1,4,4,1,0,0,1,1,10,31,71,20,middle,,J.Manziel,,G.Barnidge
CLE,NYJ,4,27,10,1,4,0,0,0,0,0,10,31,57,20,,middle,,J.Manziel,
CLE,NYJ,11,31,13,3,4,0,0,0,1,1,10,31,60,20,middle,,J.Manziel,,A.Hawkins
CLE,NYJ,0,31,2,4,4,1,0,0,1,0,10,31,49,20,right,,J.Manziel,,T.Gabriel
NYJ,CLE,0,0,10,1,4,0,0,0,1,0,31,10,51,21,right,,R.Fitzpatrick,,C.Owusu
NYJ,CLE,1,1,10,2,4,0,0,0,0,0,31,10,51,21,,right,,B.Powell,
NYJ,CLE,9,10,9,3,4,1,0,0,0,0,31,10,50,21,,right,,B.Powell,
NYJ,CLE,5,15,10,1,4,0,0,0,0,0,31,10,41,21,,left,,B.Powell,
NYJ,CLE,21,36,5,2,4,0,0,0,0,0,31,10,36,21,,left,,B.Powell,
NYJ,CLE,3,39,10,1,4,0,0,0,0,0,31,10,15,21,,middle,,B.Powell,
NYJ,CLE,2,41,7,2,4,0,0,0,0,0,31,10,12,21,,middle,,T.Bohanon,
IND,BUF,8,17,10,1,1,0,0,0,0,0,0,0,80,1,,left,,F.Gore,
IND,BUF,11,19,2,2,1,1,0,0,1,1,0,0,72,1,right,,A.Luck,,T.Hilton
IND,BUF,8,27,10,1,1,0,0,0,1,1,0,0,61,1,right,,A.Luck,,D.Allen
IND,BUF,3,30,2,2,1,1,0,0,0,0,0,0,53,1,,left,,F.Gore,
IND,BUF,2,17,25,1,1,0,0,0,0,0,0,0,65,1,,left,,F.Gore,
IND,BUF,0,17,23,2,1,0,0,0,1,0,0,0,63,1,right,,A.Luck,,T.Hilton
IND,BUF,0,17,23,3,1,0,0,0,1,0,0,0,63,1,right,,A.Luck,,D.Moncrief
BUF,IND,-6,13,10,1,1,0,0,0,0,0,0,0,73,2,,left,,M.Cassel,
BUF,IND,20,13,16,2,1,1,0,0,1,1,0,0,79,2,left,,T.Taylor,,L.McCoy
BUF,IND,-1,13,10,1,1,0,0,0,0,0,0,0,59,2,,left,,L.McCoy,
BUF,IND,6,20,11,2,1,0,0,0,1,1,0,0,60,2,right,,T.Taylor,,P.Harvin
BUF,IND,1,20,5,3,1,0,0,0,0,0,0,0,54,2,,middle,,T.Taylor,
IND,BUF,16,16,10,1,1,1,0,0,1,1,0,0,91,3,left,,A.Luck,,T.Hilton
IND,BUF,0,16,10,1,1,0,0,0,1,0,0,0,75,3,right,,A.Luck,,T.Hilton
IND,BUF,13,16,10,2,1,0,0,0,1,0,0,0,75,3,left,,A.Luck,,D.Moncrief
IND,BUF,0,16,10,3,1,0,0,0,1,0,0,0,75,3,middle,,A.Luck,,F.Gore
BUF,IND,4,-2,10,1,1,0,0,0,0,0,0,0,66,4,,right,,L.McCoy,
BUF,IND,9,13,6,2,1,1,0,0,0,0,0,0,62,4,,left,,P.Harvin,
BUF,IND,5,3,25,1,1,0,0,0,1,1,0,0,68,4,right,,T.Taylor,,C.Clay
BUF,IND,0,3,20,2,1,0,0,0,1,0,0,0,63,4,right,,T.Taylor,,J.Felton
BUF,IND,11,14,20,3,1,0,0,0,1,1,0,0,63,4,left,,T.Taylor,,P.Harvin
IND,BUF,12,12,10,1,1,1,0,0,1,1,0,0,92,5,right,,A.Luck,,T.Hilton
IND,BUF,0,2,20,1,1,0,0,0,1,0,0,0,90,5,left,,A.Luck,,T.Hilton
IND,BUF,30,32,20,2,1,1,0,0,1,1,0,0,90,5,left,,A.Luck,,T.Hilton
BUF,IND,1,1,10,1,1,0,0,0,0,0,0,0,68,6,,middle,,L.McCoy,
BUF,IND,4,68,9,2,1,0,0,0,1,1,0,0,67,6,right,,T.Taylor,,L.McCoy
BUF,IND,15,20,5,3,1,1,0,0,1,1,0,0,63,6,left,,T.Taylor,,R.Woods
BUF,IND,-3,68,10,1,1,0,0,0,0,0,0,0,48,6,,left,,L.McCoy,
BUF,IND,51,68,13,2,1,0,0,0,1,1,6,0,51,6,right,,T.Taylor,,P.Harvin
IND,BUF,6,6,10,1,1,0,0,0,1,1,0,7,96,7,left,,A.Luck,,D.Moncrief
IND,BUF,0,15,4,2,2,0,0,0,1,0,0,7,90,7,right,,A.Luck,,T.Hilton
IND,BUF,9,6,4,3,2,1,0,0,1,1,0,7,90,7,right,,A.Luck,,A.Johnson
IND,BUF,3,14,10,1,2,0,0,0,1,1,0,7,81,7,right,,A.Luck,,D.Allen
IND,BUF,8,14,19,3,2,0,0,0,1,1,0,7,90,7,right,,A.Luck,,T.Hilton
BUF,IND,26,35,10,1,2,1,0,1,1,1,7,0,66,8,middle,,T.Taylor,,C.Clay
BUF,IND,8,35,10,1,2,0,0,0,0,0,7,0,39,8,,right,,L.McCoy,
BUF,IND,4,39,2,2,2,1,0,0,0,0,7,0,31,8,,middle,,L.McCoy,
BUF,IND,-4,35,10,1,2,0,0,0,0,0,7,0,27,8,,right,,A.Dixon,
BUF,IND,0,35,14,2,2,0,0,0,1,0,7,0,31,8,left,,T.Taylor,,L.McCoy
BUF,IND,8,43,14,3,2,0,0,0,0,0,7,0,31,8,,left,,T.Taylor,
IND,BUF,0,0,10,1,2,0,0,0,0,0,0,10,75,9,,right,,F.Gore,
IND,BUF,6,11,5,2,2,1,0,0,1,1,0,10,70,9,middle,,A.Luck,,T.Hilton
IND,BUF,2,13,10,1,2,0,0,0,0,0,0,10,64,9,,right,,J.Robinson,
IND,BUF,0,13,8,2,2,0,0,0,1,0,0,10,62,9,left,,A.Luck,,D.Moncrief
IND,BUF,15,41,8,3,2,1,0,0,1,1,0,10,62,9,left,,A.Luck,,D.Moncrief
IND,BUF,9,37,10,1,2,0,0,0,0,0,0,10,47,9,,right,,F.Gore,
IND,BUF,4,41,1,2,2,1,0,0,0,0,0,10,38,9,,left,,F.Gore,
IND,BUF,0,41,10,1,2,0,0,0,1,0,0,10,34,9,middle,,A.Luck,,T.Hilton
IND,BUF,0,41,10,2,2,0,0,0,1,0,0,10,34,9,left,,A.Luck,,A.Johnson
IND,BUF,0,41,10,3,2,0,0,0,1,0,0,10,34,9,right,,A.Luck,,D.Moncrief
BUF,IND,8,58,10,1,2,0,0,0,1,1,10,0,58,10,right,,T.Taylor,,P.Harvin
BUF,IND,-2,6,2,2,2,0,0,0,0,0,10,0,50,10,,right,,T.Taylor,
BUF,IND,31,58,4,3,2,1,0,0,0,0,10,0,52,10,,right,,T.Taylor,
BUF,IND,5,58,20,1,2,0,0,0,0,0,10,0,31,10,,left,,T.Taylor,
BUF,IND,26,58,15,2,2,0,0,0,0,0,16,0,26,10,,middle,,,
BUF,IND,22,22,10,1,3,1,0,0,1,1,17,0,80,12,left,,T.Taylor,,L.McCoy
BUF,IND,11,80,10,1,3,1,0,0,1,1,17,0,58,12,right,,T.Taylor,,C.Clay
BUF,IND,3,51,10,1,3,0,0,0,1,1,17,0,32,12,right,,T.Taylor,,P.Harvin
BUF,IND,-1,50,7,2,3,0,0,0,0,0,17,0,29,12,,left,,L.McCoy,
BUF,IND,12,80,8,3,3,1,0,0,1,1,17,0,30,12,right,,T.Taylor,,R.Woods
BUF,IND,6,80,10,1,3,0,0,0,0,0,17,0,18,12,,middle,,L.McCoy,
BUF,IND,12,80,4,2,3,0,0,0,0,0,17,0,12,12,,right,,L.McCoy,
